week_from,week_until,calendar_week,plz,population,ncumul_firstvacc,ncumul_secondvacc
2021-02-01,2021-02-07,5,8106,4807,73,2
2021-02-01,2021-02-07,5,8107,6583,155,4
2021-02-01,2021-02-07,5,8108,4174,136,4
2021-02-01,2021-02-07,5,8112,2957,73,4
2021-02-01,2021-02-07,5,8113,1435,37,2
2021-02-01,2021-02-07,5,8114,1865,48,1
2021-02-01,2021-02-07,5,8115,953,14,2
2021-02-01,2021-02-07,5,8117,4564,250,12
2021-02-01,2021-02-07,5,8118,2083,106,10
2021-02-01,2021-02-07,5,8121,1999,83,9
2021-02-01,2021-02-07,5,8122,2231,60,4
2021-02-01,2021-02-07,5,8123,2771,135,17
2021-02-01,2021-02-07,5,8124,2130,62,10
2021-02-01,2021-02-07,5,8125,5209,465,7
2021-02-01,2021-02-07,5,8126,5475,420,35
2021-02-01,2021-02-07,5,8127,4094,185,14
2021-02-01,2021-02-07,5,8132,6883,363,11
2021-02-01,2021-02-07,5,8133,1915,74,4
2021-02-01,2021-02-07,5,8134,18919,688,29
2021-02-01,2021-02-07,5,8135,7781,275,16
2021-02-01,2021-02-07,5,8136,2593,119,4
2021-02-01,2021-02-07,5,8142,4661,247,16
2021-02-01,2021-02-07,5,8143,3768,188,10
2021-02-01,2021-02-07,5,8152,21091,475,20
2021-02-01,2021-02-07,5,8153,8204,360,10
2021-02-01,2021-02-07,5,8154,7205,120,4
2021-02-01,2021-02-07,5,8155,7163,247,11
2021-02-01,2021-02-07,5,8156,2152,62,3
2021-02-01,2021-02-07,5,8157,5942,389,7
2021-02-01,2021-02-07,5,8158,467,31,3
2021-02-01,2021-02-07,5,8162,3608,89,5
2021-02-01,2021-02-07,5,8164,601,33,0
2021-02-01,2021-02-07,5,8165,3909,71,2
2021-02-01,2021-02-07,5,8166,3076,51,2
2021-02-01,2021-02-07,5,8172,4997,109,5
2021-02-01,2021-02-07,5,8173,3153,98,3
2021-02-01,2021-02-07,5,8174,1535,55,1
2021-02-01,2021-02-07,5,8175,755,19,0
2021-02-01,2021-02-07,5,8180,21389,737,16
2021-02-01,2021-02-07,5,8181,2875,34,1
2021-02-01,2021-02-07,5,8182,1979,58,1
2021-02-01,2021-02-07,5,8184,4154,155,6
2021-02-01,2021-02-07,5,8185,4536,167,15
2021-02-01,2021-02-07,5,8187,1932,27,0
2021-02-01,2021-02-07,5,8192,5207,153,2
2021-02-01,2021-02-07,5,8193,5359,133,6
2021-02-01,2021-02-07,5,8194,1051,12,0
2021-02-01,2021-02-07,5,8195,560,8,1
2021-02-01,2021-02-07,5,8196,1468,25,0
2021-02-01,2021-02-07,5,8197,4659,69,4
2021-02-01,2021-02-07,5,8245,2530,66,3
2021-02-01,2021-02-07,5,8246,1088,17,0
2021-02-01,2021-02-07,5,8247,1470,33,0
2021-02-01,2021-02-07,5,8248,1575,89,0
2021-02-01,2021-02-07,5,8302,20144,550,26
2021-02-01,2021-02-07,5,8303,11826,466,13
2021-02-01,2021-02-07,5,8304,16830,395,25
2021-02-01,2021-02-07,5,8305,7849,494,14
2021-02-01,2021-02-07,5,8306,5311,134,4
2021-02-01,2021-02-07,5,8307,12268,475,6
2021-02-01,2021-02-07,5,8308,4589,102,8
2021-02-01,2021-02-07,5,8309,5611,231,6
2021-02-01,2021-02-07,5,8310,1509,33,1
2021-02-01,2021-02-07,5,8311,2061,45,1
2021-02-01,2021-02-07,5,8312,954,25,1
2021-02-01,2021-02-07,5,8314,349,6,0
2021-02-01,2021-02-07,5,8315,817,19,1
2021-02-01,2021-02-07,5,8317,2337,51,1
2021-02-01,2021-02-07,5,8320,6443,205,7
2021-02-01,2021-02-07,5,8322,994,41,1
2021-02-01,2021-02-07,5,8330,11524,296,20
2021-02-01,2021-02-07,5,8331,610,10,0
2021-02-01,2021-02-07,5,8332,3384,340,9
2021-02-01,2021-02-07,5,8335,3640,91,0
2021-02-01,2021-02-07,5,8340,10306,164,3
2021-02-01,2021-02-07,5,8342,933,24,0
2021-02-01,2021-02-07,5,8344,3778,95,3
2021-02-01,2021-02-07,5,8345,1131,38,0
2021-02-01,2021-02-07,5,8352,3713,180,0
2021-02-01,2021-02-07,5,8353,4374,129,10
2021-02-01,2021-02-07,5,8354,500,3,0
2021-02-01,2021-02-07,5,8400,39632,1535,17
2021-02-01,2021-02-07,5,8403,321,115,0
2021-02-01,2021-02-07,5,8404,20278,619,9
2021-02-01,2021-02-07,5,8405,18152,688,18
2021-02-01,2021-02-07,5,8406,13621,231,4
2021-02-01,2021-02-07,5,8408,16314,589,4
2021-02-01,2021-02-07,5,8409,3194,75,3
2021-02-01,2021-02-07,5,8412,983,37,0
2021-02-01,2021-02-07,5,8413,4712,197,2
2021-02-01,2021-02-07,5,8414,977,26,0
2021-02-01,2021-02-07,5,8415,577,26,0
2021-02-01,2021-02-07,5,8416,1423,80,2
2021-02-01,2021-02-07,5,8418,772,18,0
2021-02-01,2021-02-07,5,8421,777,20,2
2021-02-01,2021-02-07,5,8422,3877,195,1
2021-02-01,2021-02-07,5,8424,9396,399,3
2021-02-01,2021-02-07,5,8425,1091,51,4
2021-02-01,2021-02-07,5,8426,2414,72,1
2021-02-01,2021-02-07,5,8427,4787,156,11
2021-02-01,2021-02-07,5,8428,456,20,1
2021-02-01,2021-02-07,5,8442,3141,125,0
2021-02-01,2021-02-07,5,8444,2231,91,2
2021-02-01,2021-02-07,5,8447,1931,118,0
2021-02-01,2021-02-07,5,8450,2227,109,1
2021-02-01,2021-02-07,5,8451,1417,92,0
2021-02-01,2021-02-07,5,8452,699,13,1
2021-02-01,2021-02-07,5,8453,282,9,0
2021-02-01,2021-02-07,5,8457,485,39,3
2021-02-01,2021-02-07,5,8458,657,23,0
2021-02-01,2021-02-07,5,8459,376,9,0
2021-02-01,2021-02-07,5,8460,1831,127,0
2021-02-01,2021-02-07,5,8461,376,28,0
2021-02-01,2021-02-07,5,8462,1309,151,2
2021-02-01,2021-02-07,5,8463,850,34,2
2021-02-01,2021-02-07,5,8464,86,2,0
2021-02-01,2021-02-07,5,8465,389,24,0
2021-02-01,2021-02-07,5,8466,674,32,1
2021-02-01,2021-02-07,5,8467,458,18,0
2021-02-01,2021-02-07,5,8468,649,32,0
2021-02-01,2021-02-07,5,8471,1034,29,1
2021-02-01,2021-02-07,5,8472,7417,476,1
2021-02-01,2021-02-07,5,8474,1680,89,0
2021-02-01,2021-02-07,5,8475,1661,88,1
2021-02-01,2021-02-07,5,8476,1007,66,1
2021-02-01,2021-02-07,5,8477,1122,126,0
2021-02-01,2021-02-07,5,8478,936,23,0
2021-02-01,2021-02-07,5,8479,697,21,0
2021-02-01,2021-02-07,5,8482,1719,14,1
2021-02-01,2021-02-07,5,8483,2967,78,0
2021-02-01,2021-02-07,5,8484,3329,47,2
2021-02-01,2021-02-07,5,8486,1899,62,0
2021-02-01,2021-02-07,5,8487,1514,41,0
2021-02-01,2021-02-07,5,8488,4549,149,3
2021-02-01,2021-02-07,5,8489,980,28,2
2021-02-01,2021-02-07,5,8492,2077,103,0
2021-02-01,2021-02-07,5,8493,1628,37,0
2021-02-01,2021-02-07,5,8494,2895,182,1
2021-02-01,2021-02-07,5,8495,149,10,0
2021-02-01,2021-02-07,5,8496,931,12,0
2021-02-01,2021-02-07,5,8497,790,12,0
2021-02-01,2021-02-07,5,8498,940,11,0
2021-02-01,2021-02-07,5,8499,376,4,0
2021-02-01,2021-02-07,5,8523,1084,14,0
2021-02-01,2021-02-07,5,8542,5007,254,1
2021-02-01,2021-02-07,5,8543,1096,24,0
2021-02-01,2021-02-07,5,8544,406,14,0
2021-02-01,2021-02-07,5,8545,2740,105,2
2021-02-01,2021-02-07,5,8548,900,21,0
2021-02-01,2021-02-07,5,8600,27178,558,40
2021-02-01,2021-02-07,5,8602,2681,144,10
2021-02-01,2021-02-07,5,8603,5170,204,12
2021-02-01,2021-02-07,5,8604,16897,403,17
2021-02-01,2021-02-07,5,8605,1731,37,4
2021-02-01,2021-02-07,5,8606,8166,252,9
2021-02-01,2021-02-07,5,8607,1458,42,2
2021-02-01,2021-02-07,5,8608,3783,171,4
2021-02-01,2021-02-07,5,8610,29607,1232,31
2021-02-01,2021-02-07,5,8614,1632,50,1
2021-02-01,2021-02-07,5,8615,1371,36,1
2021-02-01,2021-02-07,5,8616,790,21,2
2021-02-01,2021-02-07,5,8617,3850,90,6
2021-02-01,2021-02-07,5,8618,4825,162,6
2021-02-01,2021-02-07,5,8620,16684,541,16
2021-02-01,2021-02-07,5,8623,8249,181,4
2021-02-01,2021-02-07,5,8624,2407,53,1
2021-02-01,2021-02-07,5,8625,5270,159,4
2021-02-01,2021-02-07,5,8626,1307,29,0
2021-02-01,2021-02-07,5,8627,3621,390,4
2021-02-01,2021-02-07,5,8630,12207,505,12
2021-02-01,2021-02-07,5,8632,3905,210,1
2021-02-01,2021-02-07,5,8633,3532,92,5
2021-02-01,2021-02-07,5,8634,8260,283,10
2021-02-01,2021-02-07,5,8635,3657,102,5
2021-02-01,2021-02-07,5,8636,8096,399,7
2021-02-01,2021-02-07,5,8637,1979,42,1
2021-02-01,2021-02-07,5,8700,13733,627,63
2021-02-01,2021-02-07,5,8702,7857,434,42
2021-02-01,2021-02-07,5,8703,5593,350,24
2021-02-01,2021-02-07,5,8704,6426,396,23
2021-02-01,2021-02-07,5,8706,14245,596,34
2021-02-01,2021-02-07,5,8707,6186,394,14
2021-02-01,2021-02-07,5,8708,11322,528,21
2021-02-01,2021-02-07,5,8712,11491,359,20
2021-02-01,2021-02-07,5,8713,3177,111,13
2021-02-01,2021-02-07,5,8714,475,26,0
2021-02-01,2021-02-07,5,8800,15512,444,29
2021-02-01,2021-02-07,5,8802,8931,399,20
2021-02-01,2021-02-07,5,8803,6109,193,13
2021-02-01,2021-02-07,5,8804,6073,252,12
2021-02-01,2021-02-07,5,8805,10485,396,20
2021-02-01,2021-02-07,5,8810,20446,497,28
2021-02-01,2021-02-07,5,8815,346,14,2
2021-02-01,2021-02-07,5,8816,2138,79,2
2021-02-01,2021-02-07,5,8820,15751,564,46
2021-02-01,2021-02-07,5,8824,1821,53,2
2021-02-01,2021-02-07,5,8825,885,26,1
2021-02-01,2021-02-07,5,8833,3120,62,1
2021-02-01,2021-02-07,5,8902,10020,310,12
2021-02-01,2021-02-07,5,8903,6722,252,14
2021-02-01,2021-02-07,5,8904,1667,65,1
2021-02-01,2021-02-07,5,8906,5555,200,6
2021-02-01,2021-02-07,5,8907,5200,202,15
2021-02-01,2021-02-07,5,8908,3769,108,6
2021-02-01,2021-02-07,5,8909,1322,23,0
2021-02-01,2021-02-07,5,8910,10967,549,9
2021-02-01,2021-02-07,5,8911,1123,32,1
2021-02-01,2021-02-07,5,8912,5689,104,7
2021-02-01,2021-02-07,5,8913,2580,46,2
2021-02-01,2021-02-07,5,8914,1976,94,1
2021-02-01,2021-02-07,5,8915,2752,140,4
2021-02-01,2021-02-07,5,8925,960,44,0
2021-02-01,2021-02-07,5,8926,1221,31,0
2021-02-01,2021-02-07,5,8932,5189,152,6
2021-02-01,2021-02-07,5,8933,645,10,0
2021-02-01,2021-02-07,5,8934,2377,32,3
2021-02-01,2021-02-07,5,8942,4926,134,17
2021-02-01,2021-02-07,5,8951,3068,46,2
2021-02-01,2021-02-07,5,8952,18758,573,14
2021-02-01,2021-02-07,5,8953,27635,690,20
2021-02-01,2021-02-07,5,8954,3970,131,7
2021-02-01,2021-02-07,5,8955,2505,62,5
2021-02-01,2021-02-07,5,andere Kantone,NA,568,89
2021-02-01,2021-02-07,5,Nachbarkantone,NA,2584,239
2021-02-01,2021-02-07,5,unbekannt,NA,580,61
2021-02-01,2021-02-07,5,ZH aber ausserkantonal geimpft,NA,1706,315
2021-02-08,2021-02-14,6,8001,5473,574,74
2021-02-08,2021-02-14,6,8002,9620,680,106
2021-02-08,2021-02-14,6,8003,20655,676,145
2021-02-08,2021-02-14,6,8004,27183,1018,137
2021-02-08,2021-02-14,6,8005,15505,545,111
2021-02-08,2021-02-14,6,8006,18387,1083,300
2021-02-08,2021-02-14,6,8008,16571,1293,199
2021-02-08,2021-02-14,6,8032,18170,1470,264
2021-02-08,2021-02-14,6,8037,16044,898,124
2021-02-08,2021-02-14,6,8038,17299,1132,148
2021-02-08,2021-02-14,6,8041,7620,423,51
2021-02-08,2021-02-14,6,8044,10947,799,235
2021-02-08,2021-02-14,6,8045,11222,643,93
2021-02-08,2021-02-14,6,8046,25704,789,144
2021-02-08,2021-02-14,6,8047,20783,1057,167
2021-02-08,2021-02-14,6,8048,29694,1469,189
2021-02-08,2021-02-14,6,8049,23561,1530,201
2021-02-08,2021-02-14,6,8050,28957,1056,164
2021-02-08,2021-02-14,6,8051,23000,1240,115
2021-02-08,2021-02-14,6,8052,20277,741,97
2021-02-08,2021-02-14,6,8053,11001,1068,169
2021-02-08,2021-02-14,6,8055,20196,1292,163
2021-02-08,2021-02-14,6,8057,21221,805,175
2021-02-08,2021-02-14,6,8064,3784,192,22
2021-02-08,2021-02-14,6,8102,6717,334,46
2021-02-08,2021-02-14,6,8103,3895,173,26
2021-02-08,2021-02-14,6,8104,2675,162,20
2021-02-08,2021-02-14,6,8105,13633,426,81
2021-02-08,2021-02-14,6,8106,4807,106,14
2021-02-08,2021-02-14,6,8107,6583,211,27
2021-02-08,2021-02-14,6,8108,4174,182,20
2021-02-08,2021-02-14,6,8112,2957,97,11
2021-02-08,2021-02-14,6,8113,1435,47,5
2021-02-08,2021-02-14,6,8114,1865,68,5
2021-02-08,2021-02-14,6,8115,953,27,4
2021-02-08,2021-02-14,6,8117,4564,344,41
2021-02-08,2021-02-14,6,8118,2083,131,31
2021-02-08,2021-02-14,6,8121,1999,159,21
2021-02-08,2021-02-14,6,8122,2231,97,16
2021-02-08,2021-02-14,6,8123,2771,175,36
2021-02-08,2021-02-14,6,8124,2130,84,18
2021-02-08,2021-02-14,6,8125,5209,603,65
2021-02-08,2021-02-14,6,8126,5475,503,82
2021-02-08,2021-02-14,6,8127,4094,334,38
2021-02-08,2021-02-14,6,8132,6883,452,58
2021-02-08,2021-02-14,6,8133,1915,162,8
2021-02-08,2021-02-14,6,8134,18919,804,116
2021-02-08,2021-02-14,6,8135,7781,397,44
2021-02-08,2021-02-14,6,8136,2593,136,17
2021-02-08,2021-02-14,6,8142,4661,338,66
2021-02-08,2021-02-14,6,8143,3768,254,31
2021-02-08,2021-02-14,6,8152,21091,538,71
2021-02-08,2021-02-14,6,8153,8204,531,28
2021-02-08,2021-02-14,6,8154,7205,160,19
2021-02-08,2021-02-14,6,8155,7163,272,29
2021-02-08,2021-02-14,6,8156,2152,73,7
2021-02-08,2021-02-14,6,8157,5942,438,15
2021-02-08,2021-02-14,6,8158,467,38,3
2021-02-08,2021-02-14,6,8162,3608,146,14
2021-02-08,2021-02-14,6,8164,601,35,0
2021-02-08,2021-02-14,6,8165,3909,138,17
2021-02-08,2021-02-14,6,8166,3076,70,7
2021-02-08,2021-02-14,6,8172,4997,169,12
2021-02-08,2021-02-14,6,8173,3153,129,14
2021-02-08,2021-02-14,6,8174,1535,84,5
2021-02-08,2021-02-14,6,8175,755,26,0
2021-02-08,2021-02-14,6,8180,21389,855,74
2021-02-08,2021-02-14,6,8181,2875,43,3
2021-02-08,2021-02-14,6,8182,1979,77,8
2021-02-08,2021-02-14,6,8184,4154,192,11
2021-02-08,2021-02-14,6,8185,4536,224,25
2021-02-08,2021-02-14,6,8187,1932,44,1
2021-02-08,2021-02-14,6,8192,5207,172,15
2021-02-08,2021-02-14,6,8193,5359,149,21
2021-02-08,2021-02-14,6,8194,1051,37,3
2021-02-08,2021-02-14,6,8195,560,13,1
2021-02-08,2021-02-14,6,8196,1468,28,2
2021-02-08,2021-02-14,6,8197,4659,91,12
2021-02-08,2021-02-14,6,8245,2530,143,4
2021-02-08,2021-02-14,6,8246,1088,27,0
2021-02-08,2021-02-14,6,8247,1470,40,2
2021-02-08,2021-02-14,6,8248,1575,92,0
2021-02-08,2021-02-14,6,8302,20144,614,70
2021-02-08,2021-02-14,6,8303,11826,507,45
2021-02-08,2021-02-14,6,8304,16830,491,75
2021-02-08,2021-02-14,6,8305,7849,611,33
2021-02-08,2021-02-14,6,8306,5311,163,13
2021-02-08,2021-02-14,6,8307,12268,562,35
2021-02-08,2021-02-14,6,8308,4589,129,24
2021-02-08,2021-02-14,6,8309,5611,247,17
2021-02-08,2021-02-14,6,8310,1509,39,6
2021-02-08,2021-02-14,6,8311,2061,52,7
2021-02-08,2021-02-14,6,8312,954,28,6
2021-02-08,2021-02-14,6,8314,349,11,1
2021-02-08,2021-02-14,6,8315,817,26,5
2021-02-08,2021-02-14,6,8317,2337,59,3
2021-02-08,2021-02-14,6,8320,6443,259,18
2021-02-08,2021-02-14,6,8322,994,52,1
2021-02-08,2021-02-14,6,8330,11524,632,49
2021-02-08,2021-02-14,6,8331,610,18,1
2021-02-08,2021-02-14,6,8332,3384,463,20
2021-02-08,2021-02-14,6,8335,3640,120,9
2021-02-08,2021-02-14,6,8340,10306,350,30
2021-02-08,2021-02-14,6,8342,933,35,2
2021-02-08,2021-02-14,6,8344,3778,147,13
2021-02-08,2021-02-14,6,8345,1131,48,4
2021-02-08,2021-02-14,6,8352,3713,234,6
2021-02-08,2021-02-14,6,8353,4374,179,16
2021-02-08,2021-02-14,6,8354,500,7,0
2021-02-08,2021-02-14,6,8400,39632,2309,184
2021-02-08,2021-02-14,6,8403,321,118,0
2021-02-08,2021-02-14,6,8404,20278,799,51
2021-02-08,2021-02-14,6,8405,18152,1004,58
2021-02-08,2021-02-14,6,8406,13621,404,22
2021-02-08,2021-02-14,6,8408,16314,818,37
2021-02-08,2021-02-14,6,8409,3194,133,11
2021-02-08,2021-02-14,6,8412,983,39,1
2021-02-08,2021-02-14,6,8413,4712,228,11
2021-02-08,2021-02-14,6,8414,977,31,0
2021-02-08,2021-02-14,6,8415,577,33,1
2021-02-08,2021-02-14,6,8416,1423,84,3
2021-02-08,2021-02-14,6,8418,772,25,0
2021-02-08,2021-02-14,6,8421,777,26,2
2021-02-08,2021-02-14,6,8422,3877,218,7
2021-02-08,2021-02-14,6,8424,9396,471,24
2021-02-08,2021-02-14,6,8425,1091,56,11
2021-02-08,2021-02-14,6,8426,2414,77,4
2021-02-08,2021-02-14,6,8427,4787,196,17
2021-02-08,2021-02-14,6,8428,456,32,1
2021-02-08,2021-02-14,6,8442,3141,148,7
2021-02-08,2021-02-14,6,8444,2231,104,4
2021-02-08,2021-02-14,6,8447,1931,120,2
2021-02-08,2021-02-14,6,8450,2227,119,6
2021-02-08,2021-02-14,6,8451,1417,100,4
2021-02-08,2021-02-14,6,8452,699,16,2
2021-02-08,2021-02-14,6,8453,282,10,0
2021-02-08,2021-02-14,6,8457,485,40,3
2021-02-08,2021-02-14,6,8458,657,24,1
2021-02-08,2021-02-14,6,8459,376,9,1
2021-02-08,2021-02-14,6,8460,1831,132,6
2021-02-08,2021-02-14,6,8461,376,31,2
2021-02-08,2021-02-14,6,8462,1309,159,2
2021-02-08,2021-02-14,6,8463,850,38,5
2021-02-08,2021-02-14,6,8464,86,2,0
2021-02-08,2021-02-14,6,8465,389,27,0
2021-02-08,2021-02-14,6,8466,674,34,3
2021-02-08,2021-02-14,6,8467,458,23,0
2021-02-08,2021-02-14,6,8468,649,36,1
2021-02-08,2021-02-14,6,8471,1034,60,7
2021-02-08,2021-02-14,6,8472,7417,648,14
2021-02-08,2021-02-14,6,8474,1680,115,6
2021-02-08,2021-02-14,6,8475,1661,92,5
2021-02-08,2021-02-14,6,8476,1007,75,4
2021-02-08,2021-02-14,6,8477,1122,136,1
2021-02-08,2021-02-14,6,8478,936,26,1
2021-02-08,2021-02-14,6,8479,697,26,1
2021-02-08,2021-02-14,6,8482,1719,19,1
2021-02-08,2021-02-14,6,8483,2967,104,3
2021-02-08,2021-02-14,6,8484,3329,101,9
2021-02-08,2021-02-14,6,8486,1899,128,5
2021-02-08,2021-02-14,6,8487,1514,161,4
2021-02-08,2021-02-14,6,8488,4549,321,11
2021-02-08,2021-02-14,6,8489,980,34,4
2021-02-08,2021-02-14,6,8492,2077,133,2
2021-02-08,2021-02-14,6,8493,1628,58,2
2021-02-08,2021-02-14,6,8494,2895,250,4
2021-02-08,2021-02-14,6,8495,149,10,0
2021-02-08,2021-02-14,6,8496,931,19,0
2021-02-08,2021-02-14,6,8497,790,40,3
2021-02-08,2021-02-14,6,8498,940,22,0
2021-02-08,2021-02-14,6,8499,376,6,0
2021-02-08,2021-02-14,6,8523,1084,29,2
2021-02-08,2021-02-14,6,8542,5007,333,13
2021-02-08,2021-02-14,6,8543,1096,29,2
2021-02-08,2021-02-14,6,8544,406,17,0
2021-02-08,2021-02-14,6,8545,2740,119,7
2021-02-08,2021-02-14,6,8548,900,24,0
2021-02-08,2021-02-14,6,8600,27178,1087,118
2021-02-08,2021-02-14,6,8602,2681,164,20
2021-02-08,2021-02-14,6,8603,5170,251,32
2021-02-08,2021-02-14,6,8604,16897,622,47
2021-02-08,2021-02-14,6,8605,1731,52,7
2021-02-08,2021-02-14,6,8606,8166,349,45
2021-02-08,2021-02-14,6,8607,1458,61,5
2021-02-08,2021-02-14,6,8608,3783,287,17
2021-02-08,2021-02-14,6,8610,29607,1971,155
2021-02-08,2021-02-14,6,8614,1632,66,9
2021-02-08,2021-02-14,6,8615,1371,52,6
2021-02-08,2021-02-14,6,8616,790,28,3
2021-02-08,2021-02-14,6,8617,3850,120,20
2021-02-08,2021-02-14,6,8618,4825,232,27
2021-02-08,2021-02-14,6,8620,16684,904,65
2021-02-08,2021-02-14,6,8623,8249,270,22
2021-02-08,2021-02-14,6,8624,2407,76,12
2021-02-08,2021-02-14,6,8625,5270,203,14
2021-02-08,2021-02-14,6,8626,1307,35,3
2021-02-08,2021-02-14,6,8627,3621,450,16
2021-02-08,2021-02-14,6,8630,12207,607,37
2021-02-08,2021-02-14,6,8632,3905,272,11
2021-02-08,2021-02-14,6,8633,3532,149,8
2021-02-08,2021-02-14,6,8634,8260,359,26
2021-02-08,2021-02-14,6,8635,3657,127,12
2021-02-08,2021-02-14,6,8636,8096,536,21
2021-02-08,2021-02-14,6,8637,1979,62,4
2021-02-08,2021-02-14,6,8700,13733,1020,163
2021-02-08,2021-02-14,6,8702,7857,660,111
2021-02-08,2021-02-14,6,8703,5593,428,66
2021-02-08,2021-02-14,6,8704,6426,572,71
2021-02-08,2021-02-14,6,8706,14245,912,86
2021-02-08,2021-02-14,6,8707,6186,615,35
2021-02-08,2021-02-14,6,8708,11322,963,84
2021-02-08,2021-02-14,6,8712,11491,577,59
2021-02-08,2021-02-14,6,8713,3177,131,31
2021-02-08,2021-02-14,6,8714,475,29,2
2021-02-08,2021-02-14,6,8800,15512,746,89
2021-02-08,2021-02-14,6,8802,8931,460,63
2021-02-08,2021-02-14,6,8803,6109,416,39
2021-02-08,2021-02-14,6,8804,6073,306,31
2021-02-08,2021-02-14,6,8805,10485,446,49
2021-02-08,2021-02-14,6,8810,20446,830,94
2021-02-08,2021-02-14,6,8815,346,16,2
2021-02-08,2021-02-14,6,8816,2138,118,8
2021-02-08,2021-02-14,6,8820,15751,810,79
2021-02-08,2021-02-14,6,8824,1821,91,5
2021-02-08,2021-02-14,6,8825,885,30,1
2021-02-08,2021-02-14,6,8833,3120,78,5
2021-02-08,2021-02-14,6,8902,10020,497,63
2021-02-08,2021-02-14,6,8903,6722,376,55
2021-02-08,2021-02-14,6,8904,1667,88,19
2021-02-08,2021-02-14,6,8906,5555,237,37
2021-02-08,2021-02-14,6,8907,5200,256,42
2021-02-08,2021-02-14,6,8908,3769,131,21
2021-02-08,2021-02-14,6,8909,1322,31,2
2021-02-08,2021-02-14,6,8910,10967,612,46
2021-02-08,2021-02-14,6,8911,1123,33,3
2021-02-08,2021-02-14,6,8912,5689,136,31
2021-02-08,2021-02-14,6,8913,2580,57,13
2021-02-08,2021-02-14,6,8914,1976,129,10
2021-02-08,2021-02-14,6,8915,2752,148,13
2021-02-08,2021-02-14,6,8925,960,47,2
2021-02-08,2021-02-14,6,8926,1221,32,3
2021-02-08,2021-02-14,6,8932,5189,168,15
2021-02-08,2021-02-14,6,8933,645,13,2
2021-02-08,2021-02-14,6,8934,2377,34,6
2021-02-08,2021-02-14,6,8942,4926,180,38
2021-02-08,2021-02-14,6,8951,3068,63,6
2021-02-08,2021-02-14,6,8952,18758,708,69
2021-02-08,2021-02-14,6,8953,27635,840,81
2021-02-08,2021-02-14,6,8954,3970,151,28
2021-02-08,2021-02-14,6,8955,2505,78,15
2021-02-08,2021-02-14,6,andere Kantone,NA,706,246
2021-02-08,2021-02-14,6,Nachbarkantone,NA,3516,797
2021-02-08,2021-02-14,6,unbekannt,NA,754,177
2021-02-08,2021-02-14,6,ZH aber ausserkantonal geimpft,NA,2104,553
2021-02-15,2021-02-21,7,8001,5473,581,129
2021-02-15,2021-02-21,7,8002,9620,700,180
2021-02-15,2021-02-21,7,8003,20655,750,260
2021-02-15,2021-02-21,7,8004,27183,1082,282
2021-02-15,2021-02-21,7,8005,15505,585,158
2021-02-15,2021-02-21,7,8006,18387,1126,488
2021-02-15,2021-02-21,7,8008,16571,1395,362
2021-02-15,2021-02-21,7,8032,18170,1533,531
2021-02-15,2021-02-21,7,8037,16044,933,227
2021-02-15,2021-02-21,7,8038,17299,1193,264
2021-02-15,2021-02-21,7,8041,7620,519,120
2021-02-15,2021-02-21,7,8044,10947,849,390
2021-02-15,2021-02-21,7,8045,11222,659,207
2021-02-15,2021-02-21,7,8046,25704,905,255
2021-02-15,2021-02-21,7,8047,20783,1150,329
2021-02-15,2021-02-21,7,8048,29694,1577,426
2021-02-15,2021-02-21,7,8049,23561,1617,399
2021-02-15,2021-02-21,7,8050,28957,1113,292
2021-02-15,2021-02-21,7,8051,23000,1272,202
2021-02-15,2021-02-21,7,8052,20277,819,226
2021-02-15,2021-02-21,7,8053,11001,1103,332
2021-02-15,2021-02-21,7,8055,20196,1329,312
2021-02-15,2021-02-21,7,8057,21221,852,304
2021-02-15,2021-02-21,7,8064,3784,201,45
2021-02-15,2021-02-21,7,8102,6717,350,75
2021-02-15,2021-02-21,7,8103,3895,181,39
2021-02-15,2021-02-21,7,8104,2675,168,26
2021-02-15,2021-02-21,7,8105,13633,507,154
2021-02-15,2021-02-21,7,8106,4807,113,25
2021-02-15,2021-02-21,7,8107,6583,274,43
2021-02-15,2021-02-21,7,8108,4174,198,46
2021-02-15,2021-02-21,7,8112,2957,101,21
2021-02-15,2021-02-21,7,8113,1435,49,7
2021-02-15,2021-02-21,7,8114,1865,70,10
2021-02-15,2021-02-21,7,8115,953,32,5
2021-02-15,2021-02-21,7,8117,4564,360,82
2021-02-15,2021-02-21,7,8118,2083,138,52
2021-02-15,2021-02-21,7,8121,1999,163,38
2021-02-15,2021-02-21,7,8122,2231,105,31
2021-02-15,2021-02-21,7,8123,2771,182,77
2021-02-15,2021-02-21,7,8124,2130,87,31
2021-02-15,2021-02-21,7,8125,5209,637,162
2021-02-15,2021-02-21,7,8126,5475,517,205
2021-02-15,2021-02-21,7,8127,4094,343,95
2021-02-15,2021-02-21,7,8132,6883,470,140
2021-02-15,2021-02-21,7,8133,1915,164,26
2021-02-15,2021-02-21,7,8134,18919,844,200
2021-02-15,2021-02-21,7,8135,7781,474,82
2021-02-15,2021-02-21,7,8136,2593,143,29
2021-02-15,2021-02-21,7,8142,4661,356,111
2021-02-15,2021-02-21,7,8143,3768,286,56
2021-02-15,2021-02-21,7,8152,21091,553,110
2021-02-15,2021-02-21,7,8153,8204,558,159
2021-02-15,2021-02-21,7,8154,7205,166,39
2021-02-15,2021-02-21,7,8155,7163,284,88
2021-02-15,2021-02-21,7,8156,2152,77,35
2021-02-15,2021-02-21,7,8157,5942,451,34
